state_slug,state_name,year,quarter,quarter_start_date,registered_count,source_file
chhattisgarh,Chhattisgarh,2023,1,2023-01-01,8004123,data/aggregated/user/country/india/state/chhattisgarh/2023/1.json
chhattisgarh,Chhattisgarh,2023,2,2023-04-01,8375641,data/aggregated/user/country/india/state/chhattisgarh/2023/2.json
chhattisgarh,Chhattisgarh,2023,3,2023-07-01,8766380,data/aggregated/user/country/india/state/chhattisgarh/2023/3.json
chhattisgarh,Chhattisgarh,2023,4,2023-10-01,9160798,data/aggregated/user/country/india/state/chhattisgarh/2023/4.json
chhattisgarh,Chhattisgarh,2024,1,2024-01-01,9676480,data/aggregated/user/country/india/state/chhattisgarh/2024/1.json
chhattisgarh,Chhattisgarh,2024,2,2024-04-01,10160209,data/aggregated/user/country/india/state/chhattisgarh/2024/2.json
chhattisgarh,Chhattisgarh,2024,3,2024-07-01,10587536,data/aggregated/user/country/india/state/chhattisgarh/2024/3.json
chhattisgarh,Chhattisgarh,2024,4,2024-10-01,10962228,data/aggregated/user/country/india/state/chhattisgarh/2024/4.json
chhattisgarh,Chhattisgarh,2025,1,2025-01-01,11341270,data/aggregated/user/country/india/state/chhattisgarh/2025/1.json
chhattisgarh,Chhattisgarh,2025,2,2025-04-01,11716582,data/aggregated/user/country/india/state/chhattisgarh/2025/2.json
chhattisgarh,Chhattisgarh,2025,3,2025-07-01,12105416,data/aggregated/user/country/india/state/chhattisgarh/2025/3.json
chhattisgarh,Chhattisgarh,2025,4,2025-10-01,12478219,data/aggregated/user/country/india/state/chhattisgarh/2025/4.json
chhattisgarh,Chhattisgarh,2026,1,2026-01-01,12825130,data/aggregated/user/country/india/state/chhattisgarh/2026/1.json
chhattisgarh,Chhattisgarh,2026,2,2026-04-01,13192734,data/aggregated/user/country/india/state/chhattisgarh/2026/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,1,2018-01-01,46505,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,2,2018-04-01,62632,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,3,2018-07-01,79851,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,4,2018-10-01,101702,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,1,2019-01-01,122413,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,2,2019-04-01,139004,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,3,2019-07-01,155873,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,4,2019-10-01,174634,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,1,2020-01-01,193453,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,2,2020-04-01,217392,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,3,2020-07-01,239161,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,4,2020-10-01,264058,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,1,2021-01-01,284780,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,2,2021-04-01,304287,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,3,2021-07-01,326668,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,4,2021-10-01,349265,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,1,2022-01-01,369790,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,2,2022-04-01,390083,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,3,2022-07-01,410533,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,4,2022-10-01,431261,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,1,2023-01-01,449889,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,2,2023-04-01,467310,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,3,2023-07-01,484521,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,4,2023-10-01,502992,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,1,2024-01-01,522738,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,2,2024-04-01,542235,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,3,2024-07-01,560853,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,4,2024-10-01,579259,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,1,2025-01-01,597015,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,2,2025-04-01,613335,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,3,2025-07-01,630853,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,4,2025-10-01,647249,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2026,1,2026-01-01,661947,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2026/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2026,2,2026-04-01,685445,data/aggregated/user/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2026/2.json
delhi,Delhi,2018,1,2018-01-01,1954765,data/aggregated/user/country/india/state/delhi/2018/1.json
delhi,Delhi,2018,2,2018-04-01,2581867,data/aggregated/user/country/india/state/delhi/2018/2.json
delhi,Delhi,2018,3,2018-07-01,3271387,data/aggregated/user/country/india/state/delhi/2018/3.json
delhi,Delhi,2018,4,2018-10-01,4336314,data/aggregated/user/country/india/state/delhi/2018/4.json
delhi,Delhi,2019,1,2019-01-01,5182927,data/aggregated/user/country/india/state/delhi/2019/1.json
delhi,Delhi,2019,2,2019-04-01,5845734,data/aggregated/user/country/india/state/delhi/2019/2.json
delhi,Delhi,2019,3,2019-07-01,6463153,data/aggregated/user/country/india/state/delhi/2019/3.json
delhi,Delhi,2019,4,2019-10-01,6975942,data/aggregated/user/country/india/state/delhi/2019/4.json
delhi,Delhi,2020,1,2020-01-01,7506500,data/aggregated/user/country/india/state/delhi/2020/1.json
delhi,Delhi,2020,2,2020-04-01,8071753,data/aggregated/user/country/india/state/delhi/2020/2.json
delhi,Delhi,2020,3,2020-07-01,8702719,data/aggregated/user/country/india/state/delhi/2020/3.json
delhi,Delhi,2020,4,2020-10-01,9361847,data/aggregated/user/country/india/state/delhi/2020/4.json
delhi,Delhi,2021,1,2021-01-01,9968730,data/aggregated/user/country/india/state/delhi/2021/1.json
delhi,Delhi,2021,2,2021-04-01,10538375,data/aggregated/user/country/india/state/delhi/2021/2.json
delhi,Delhi,2021,3,2021-07-01,11160288,data/aggregated/user/country/india/state/delhi/2021/3.json
delhi,Delhi,2021,4,2021-10-01,11796958,data/aggregated/user/country/india/state/delhi/2021/4.json
delhi,Delhi,2022,1,2022-01-01,12414526,data/aggregated/user/country/india/state/delhi/2022/1.json
delhi,Delhi,2022,2,2022-04-01,12974749,data/aggregated/user/country/india/state/delhi/2022/2.json
delhi,Delhi,2022,3,2022-07-01,13539000,data/aggregated/user/country/india/state/delhi/2022/3.json
delhi,Delhi,2022,4,2022-10-01,14081903,data/aggregated/user/country/india/state/delhi/2022/4.json
delhi,Delhi,2023,1,2023-01-01,14595060,data/aggregated/user/country/india/state/delhi/2023/1.json
delhi,Delhi,2023,2,2023-04-01,15072030,data/aggregated/user/country/india/state/delhi/2023/2.json
delhi,Delhi,2023,3,2023-07-01,15541397,data/aggregated/user/country/india/state/delhi/2023/3.json
delhi,Delhi,2023,4,2023-10-01,16011335,data/aggregated/user/country/india/state/delhi/2023/4.json
delhi,Delhi,2024,1,2024-01-01,16600851,data/aggregated/user/country/india/state/delhi/2024/1.json
delhi,Delhi,2024,2,2024-04-01,17177363,data/aggregated/user/country/india/state/delhi/2024/2.json
delhi,Delhi,2024,3,2024-07-01,17734636,data/aggregated/user/country/india/state/delhi/2024/3.json
delhi,Delhi,2024,4,2024-10-01,18256126,data/aggregated/user/country/india/state/delhi/2024/4.json
delhi,Delhi,2025,1,2025-01-01,18767127,data/aggregated/user/country/india/state/delhi/2025/1.json
delhi,Delhi,2025,2,2025-04-01,19263783,data/aggregated/user/country/india/state/delhi/2025/2.json
delhi,Delhi,2025,3,2025-07-01,19764135,data/aggregated/user/country/india/state/delhi/2025/3.json
delhi,Delhi,2025,4,2025-10-01,20229290,data/aggregated/user/country/india/state/delhi/2025/4.json
delhi,Delhi,2026,1,2026-01-01,20688029,data/aggregated/user/country/india/state/delhi/2026/1.json
delhi,Delhi,2026,2,2026-04-01,21250201,data/aggregated/user/country/india/state/delhi/2026/2.json
goa,Goa,2018,1,2018-01-01,97236,data/aggregated/user/country/india/state/goa/2018/1.json
goa,Goa,2018,2,2018-04-01,128359,data/aggregated/user/country/india/state/goa/2018/2.json
goa,Goa,2018,3,2018-07-01,160129,data/aggregated/user/country/india/state/goa/2018/3.json
goa,Goa,2018,4,2018-10-01,204229,data/aggregated/user/country/india/state/goa/2018/4.json
goa,Goa,2019,1,2019-01-01,248825,data/aggregated/user/country/india/state/goa/2019/1.json
goa,Goa,2019,2,2019-04-01,290801,data/aggregated/user/country/india/state/goa/2019/2.json
goa,Goa,2019,3,2019-07-01,331094,data/aggregated/user/country/india/state/goa/2019/3.json
goa,Goa,2019,4,2019-10-01,370015,data/aggregated/user/country/india/state/goa/2019/4.json
goa,Goa,2020,1,2020-01-01,410941,data/aggregated/user/country/india/state/goa/2020/1.json
goa,Goa,2020,2,2020-04-01,451839,data/aggregated/user/country/india/state/goa/2020/2.json
goa,Goa,2020,3,2020-07-01,499358,data/aggregated/user/country/india/state/goa/2020/3.json
goa,Goa,2020,4,2020-10-01,553679,data/aggregated/user/country/india/state/goa/2020/4.json
goa,Goa,2021,1,2021-01-01,596406,data/aggregated/user/country/india/state/goa/2021/1.json
goa,Goa,2021,2,2021-04-01,634949,data/aggregated/user/country/india/state/goa/2021/2.json
goa,Goa,2021,3,2021-07-01,677726,data/aggregated/user/country/india/state/goa/2021/3.json
goa,Goa,2021,4,2021-10-01,720435,data/aggregated/user/country/india/state/goa/2021/4.json
goa,Goa,2022,1,2022-01-01,759279,data/aggregated/user/country/india/state/goa/2022/1.json
goa,Goa,2022,2,2022-04-01,796871,data/aggregated/user/country/india/state/goa/2022/2.json
goa,Goa,2022,3,2022-07-01,835257,data/aggregated/user/country/india/state/goa/2022/3.json
goa,Goa,2022,4,2022-10-01,871837,data/aggregated/user/country/india/state/goa/2022/4.json
goa,Goa,2023,1,2023-01-01,904953,data/aggregated/user/country/india/state/goa/2023/1.json
goa,Goa,2023,2,2023-04-01,935702,data/aggregated/user/country/india/state/goa/2023/2.json
goa,Goa,2023,3,2023-07-01,967033,data/aggregated/user/country/india/state/goa/2023/3.json
goa,Goa,2023,4,2023-10-01,1001527,data/aggregated/user/country/india/state/goa/2023/4.json
goa,Goa,2024,1,2024-01-01,1039130,data/aggregated/user/country/india/state/goa/2024/1.json
goa,Goa,2024,2,2024-04-01,1078255,data/aggregated/user/country/india/state/goa/2024/2.json
goa,Goa,2024,3,2024-07-01,1117049,data/aggregated/user/country/india/state/goa/2024/3.json
goa,Goa,2024,4,2024-10-01,1151724,data/aggregated/user/country/india/state/goa/2024/4.json
goa,Goa,2025,1,2025-01-01,1185550,data/aggregated/user/country/india/state/goa/2025/1.json
goa,Goa,2025,2,2025-04-01,1218114,data/aggregated/user/country/india/state/goa/2025/2.json
goa,Goa,2025,3,2025-07-01,1252705,data/aggregated/user/country/india/state/goa/2025/3.json
goa,Goa,2025,4,2025-10-01,1289056,data/aggregated/user/country/india/state/goa/2025/4.json
goa,Goa,2026,1,2026-01-01,1325289,data/aggregated/user/country/india/state/goa/2026/1.json
goa,Goa,2026,2,2026-04-01,1347940,data/aggregated/user/country/india/state/goa/2026/2.json
gujarat,Gujarat,2018,1,2018-01-01,2813458,data/aggregated/user/country/india/state/gujarat/2018/1.json
gujarat,Gujarat,2018,2,2018-04-01,3729318,data/aggregated/user/country/india/state/gujarat/2018/2.json
gujarat,Gujarat,2018,3,2018-07-01,4601012,data/aggregated/user/country/india/state/gujarat/2018/3.json
gujarat,Gujarat,2018,4,2018-10-01,5796205,data/aggregated/user/country/india/state/gujarat/2018/4.json
gujarat,Gujarat,2019,1,2019-01-01,6920980,data/aggregated/user/country/india/state/gujarat/2019/1.json
gujarat,Gujarat,2019,2,2019-04-01,7878532,data/aggregated/user/country/india/state/gujarat/2019/2.json
gujarat,Gujarat,2019,3,2019-07-01,8815169,data/aggregated/user/country/india/state/gujarat/2019/3.json
gujarat,Gujarat,2019,4,2019-10-01,9739656,data/aggregated/user/country/india/state/gujarat/2019/4.json
gujarat,Gujarat,2020,1,2020-01-01,10722212,data/aggregated/user/country/india/state/gujarat/2020/1.json
gujarat,Gujarat,2020,2,2020-04-01,11915415,data/aggregated/user/country/india/state/gujarat/2020/2.json
gujarat,Gujarat,2020,3,2020-07-01,13038677,data/aggregated/user/country/india/state/gujarat/2020/3.json
gujarat,Gujarat,2020,4,2020-10-01,14183614,data/aggregated/user/country/india/state/gujarat/2020/4.json
gujarat,Gujarat,2021,1,2021-01-01,15212633,data/aggregated/user/country/india/state/gujarat/2021/1.json
gujarat,Gujarat,2021,2,2021-04-01,16194721,data/aggregated/user/country/india/state/gujarat/2021/2.json
gujarat,Gujarat,2021,3,2021-07-01,17323185,data/aggregated/user/country/india/state/gujarat/2021/3.json
gujarat,Gujarat,2021,4,2021-10-01,18430583,data/aggregated/user/country/india/state/gujarat/2021/4.json
gujarat,Gujarat,2022,1,2022-01-01,19483483,data/aggregated/user/country/india/state/gujarat/2022/1.json
gujarat,Gujarat,2022,2,2022-04-01,20492610,data/aggregated/user/country/india/state/gujarat/2022/2.json
gujarat,Gujarat,2022,3,2022-07-01,21579615,data/aggregated/user/country/india/state/gujarat/2022/3.json
gujarat,Gujarat,2022,4,2022-10-01,22608675,data/aggregated/user/country/india/state/gujarat/2022/4.json
gujarat,Gujarat,2023,1,2023-01-01,23551635,data/aggregated/user/country/india/state/gujarat/2023/1.json
gujarat,Gujarat,2023,2,2023-04-01,24442139,data/aggregated/user/country/india/state/gujarat/2023/2.json
gujarat,Gujarat,2023,3,2023-07-01,25381367,data/aggregated/user/country/india/state/gujarat/2023/3.json
gujarat,Gujarat,2023,4,2023-10-01,26346004,data/aggregated/user/country/india/state/gujarat/2023/4.json
gujarat,Gujarat,2024,1,2024-01-01,27405423,data/aggregated/user/country/india/state/gujarat/2024/1.json
gujarat,Gujarat,2024,2,2024-04-01,28470147,data/aggregated/user/country/india/state/gujarat/2024/2.json
gujarat,Gujarat,2024,3,2024-07-01,29515495,data/aggregated/user/country/india/state/gujarat/2024/3.json
gujarat,Gujarat,2024,4,2024-10-01,30455926,data/aggregated/user/country/india/state/gujarat/2024/4.json
gujarat,Gujarat,2025,1,2025-01-01,31378561,data/aggregated/user/country/india/state/gujarat/2025/1.json
gujarat,Gujarat,2025,2,2025-04-01,32256294,data/aggregated/user/country/india/state/gujarat/2025/2.json
gujarat,Gujarat,2025,3,2025-07-01,33195778,data/aggregated/user/country/india/state/gujarat/2025/3.json
gujarat,Gujarat,2025,4,2025-10-01,34132806,data/aggregated/user/country/india/state/gujarat/2025/4.json
gujarat,Gujarat,2026,1,2026-01-01,34953549,data/aggregated/user/country/india/state/gujarat/2026/1.json
gujarat,Gujarat,2026,2,2026-04-01,36083882,data/aggregated/user/country/india/state/gujarat/2026/2.json
haryana,Haryana,2018,1,2018-01-01,1988481,data/aggregated/user/country/india/state/haryana/2018/1.json
haryana,Haryana,2018,2,2018-04-01,2621706,data/aggregated/user/country/india/state/haryana/2018/2.json
haryana,Haryana,2018,3,2018-07-01,3194626,data/aggregated/user/country/india/state/haryana/2018/3.json
haryana,Haryana,2018,4,2018-10-01,3994128,data/aggregated/user/country/india/state/haryana/2018/4.json
haryana,Haryana,2019,1,2019-01-01,4759566,data/aggregated/user/country/india/state/haryana/2019/1.json
haryana,Haryana,2019,2,2019-04-01,5414773,data/aggregated/user/country/india/state/haryana/2019/2.json
haryana,Haryana,2019,3,2019-07-01,6054463,data/aggregated/user/country/india/state/haryana/2019/3.json
haryana,Haryana,2019,4,2019-10-01,6642686,data/aggregated/user/country/india/state/haryana/2019/4.json
haryana,Haryana,2020,1,2020-01-01,7305629,data/aggregated/user/country/india/state/haryana/2020/1.json
haryana,Haryana,2020,2,2020-04-01,7982067,data/aggregated/user/country/india/state/haryana/2020/2.json
haryana,Haryana,2020,3,2020-07-01,8695590,data/aggregated/user/country/india/state/haryana/2020/3.json
haryana,Haryana,2020,4,2020-10-01,9406195,data/aggregated/user/country/india/state/haryana/2020/4.json
haryana,Haryana,2021,1,2021-01-01,10053988,data/aggregated/user/country/india/state/haryana/2021/1.json
haryana,Haryana,2021,2,2021-04-01,10686682,data/aggregated/user/country/india/state/haryana/2021/2.json
haryana,Haryana,2021,3,2021-07-01,11374312,data/aggregated/user/country/india/state/haryana/2021/3.json
haryana,Haryana,2021,4,2021-10-01,12047369,data/aggregated/user/country/india/state/haryana/2021/4.json
haryana,Haryana,2022,1,2022-01-01,12718254,data/aggregated/user/country/india/state/haryana/2022/1.json
haryana,Haryana,2022,2,2022-04-01,13329477,data/aggregated/user/country/india/state/haryana/2022/2.json
haryana,Haryana,2022,3,2022-07-01,13974131,data/aggregated/user/country/india/state/haryana/2022/3.json
haryana,Haryana,2022,4,2022-10-01,14567786,data/aggregated/user/country/india/state/haryana/2022/4.json
haryana,Haryana,2023,1,2023-01-01,15150515,data/aggregated/user/country/india/state/haryana/2023/1.json
haryana,Haryana,2023,2,2023-04-01,15685619,data/aggregated/user/country/india/state/haryana/2023/2.json
haryana,Haryana,2023,3,2023-07-01,16228788,data/aggregated/user/country/india/state/haryana/2023/3.json
haryana,Haryana,2023,4,2023-10-01,16779114,data/aggregated/user/country/india/state/haryana/2023/4.json
haryana,Haryana,2024,1,2024-01-01,17427671,data/aggregated/user/country/india/state/haryana/2024/1.json
haryana,Haryana,2024,2,2024-04-01,18087186,data/aggregated/user/country/india/state/haryana/2024/2.json
haryana,Haryana,2024,3,2024-07-01,18729218,data/aggregated/user/country/india/state/haryana/2024/3.json
haryana,Haryana,2024,4,2024-10-01,19313789,data/aggregated/user/country/india/state/haryana/2024/4.json
haryana,Haryana,2025,1,2025-01-01,19907909,data/aggregated/user/country/india/state/haryana/2025/1.json
haryana,Haryana,2025,2,2025-04-01,20473762,data/aggregated/user/country/india/state/haryana/2025/2.json
haryana,Haryana,2025,3,2025-07-01,21056009,data/aggregated/user/country/india/state/haryana/2025/3.json
haryana,Haryana,2025,4,2025-10-01,21615414,data/aggregated/user/country/india/state/haryana/2025/4.json
haryana,Haryana,2026,1,2026-01-01,22159437,data/aggregated/user/country/india/state/haryana/2026/1.json
haryana,Haryana,2026,2,2026-04-01,22839223,data/aggregated/user/country/india/state/haryana/2026/2.json
himachal-pradesh,Himachal Pradesh,2018,1,2018-01-01,232961,data/aggregated/user/country/india/state/himachal-pradesh/2018/1.json
himachal-pradesh,Himachal Pradesh,2018,2,2018-04-01,321663,data/aggregated/user/country/india/state/himachal-pradesh/2018/2.json
himachal-pradesh,Himachal Pradesh,2018,3,2018-07-01,411528,data/aggregated/user/country/india/state/himachal-pradesh/2018/3.json
himachal-pradesh,Himachal Pradesh,2018,4,2018-10-01,536663,data/aggregated/user/country/india/state/himachal-pradesh/2018/4.json
himachal-pradesh,Himachal Pradesh,2019,1,2019-01-01,664582,data/aggregated/user/country/india/state/himachal-pradesh/2019/1.json
himachal-pradesh,Himachal Pradesh,2019,2,2019-04-01,782863,data/aggregated/user/country/india/state/himachal-pradesh/2019/2.json
himachal-pradesh,Himachal Pradesh,2019,3,2019-07-01,895546,data/aggregated/user/country/india/state/himachal-pradesh/2019/3.json
himachal-pradesh,Himachal Pradesh,2019,4,2019-10-01,1005852,data/aggregated/user/country/india/state/himachal-pradesh/2019/4.json
himachal-pradesh,Himachal Pradesh,2020,1,2020-01-01,1132310,data/aggregated/user/country/india/state/himachal-pradesh/2020/1.json
himachal-pradesh,Himachal Pradesh,2020,2,2020-04-01,1275538,data/aggregated/user/country/india/state/himachal-pradesh/2020/2.json
himachal-pradesh,Himachal Pradesh,2020,3,2020-07-01,1408247,data/aggregated/user/country/india/state/himachal-pradesh/2020/3.json
himachal-pradesh,Himachal Pradesh,2020,4,2020-10-01,1534598,data/aggregated/user/country/india/state/himachal-pradesh/2020/4.json
himachal-pradesh,Himachal Pradesh,2021,1,2021-01-01,1638990,data/aggregated/user/country/india/state/himachal-pradesh/2021/1.json
himachal-pradesh,Himachal Pradesh,2021,2,2021-04-01,1741024,data/aggregated/user/country/india/state/himachal-pradesh/2021/2.json
himachal-pradesh,Himachal Pradesh,2021,3,2021-07-01,1846491,data/aggregated/user/country/india/state/himachal-pradesh/2021/3.json
himachal-pradesh,Himachal Pradesh,2021,4,2021-10-01,1950122,data/aggregated/user/country/india/state/himachal-pradesh/2021/4.json
himachal-pradesh,Himachal Pradesh,2022,1,2022-01-01,2050007,data/aggregated/user/country/india/state/himachal-pradesh/2022/1.json
himachal-pradesh,Himachal Pradesh,2022,2,2022-04-01,2145736,data/aggregated/user/country/india/state/himachal-pradesh/2022/2.json
himachal-pradesh,Himachal Pradesh,2022,3,2022-07-01,2243636,data/aggregated/user/country/india/state/himachal-pradesh/2022/3.json
himachal-pradesh,Himachal Pradesh,2022,4,2022-10-01,2334678,data/aggregated/user/country/india/state/himachal-pradesh/2022/4.json
himachal-pradesh,Himachal Pradesh,2023,1,2023-01-01,2420834,data/aggregated/user/country/india/state/himachal-pradesh/2023/1.json
himachal-pradesh,Himachal Pradesh,2023,2,2023-04-01,2502650,data/aggregated/user/country/india/state/himachal-pradesh/2023/2.json
himachal-pradesh,Himachal Pradesh,2023,3,2023-07-01,2584543,data/aggregated/user/country/india/state/himachal-pradesh/2023/3.json
himachal-pradesh,Himachal Pradesh,2023,4,2023-10-01,2677484,data/aggregated/user/country/india/state/himachal-pradesh/2023/4.json
himachal-pradesh,Himachal Pradesh,2024,1,2024-01-01,2783894,data/aggregated/user/country/india/state/himachal-pradesh/2024/1.json
himachal-pradesh,Himachal Pradesh,2024,2,2024-04-01,2904980,data/aggregated/user/country/india/state/himachal-pradesh/2024/2.json
himachal-pradesh,Himachal Pradesh,2024,3,2024-07-01,3013084,data/aggregated/user/country/india/state/himachal-pradesh/2024/3.json
himachal-pradesh,Himachal Pradesh,2024,4,2024-10-01,3099424,data/aggregated/user/country/india/state/himachal-pradesh/2024/4.json
himachal-pradesh,Himachal Pradesh,2025,1,2025-01-01,3187150,data/aggregated/user/country/india/state/himachal-pradesh/2025/1.json
himachal-pradesh,Himachal Pradesh,2025,2,2025-04-01,3270465,data/aggregated/user/country/india/state/himachal-pradesh/2025/2.json
himachal-pradesh,Himachal Pradesh,2025,3,2025-07-01,3355425,data/aggregated/user/country/india/state/himachal-pradesh/2025/3.json
himachal-pradesh,Himachal Pradesh,2025,4,2025-10-01,3444065,data/aggregated/user/country/india/state/himachal-pradesh/2025/4.json
himachal-pradesh,Himachal Pradesh,2026,1,2026-01-01,3529338,data/aggregated/user/country/india/state/himachal-pradesh/2026/1.json
himachal-pradesh,Himachal Pradesh,2026,2,2026-04-01,3592809,data/aggregated/user/country/india/state/himachal-pradesh/2026/2.json
jammu-&-kashmir,Jammu & Kashmir,2018,1,2018-01-01,256997,data/aggregated/user/country/india/state/jammu-&-kashmir/2018/1.json
jammu-&-kashmir,Jammu & Kashmir,2018,2,2018-04-01,380192,data/aggregated/user/country/india/state/jammu-&-kashmir/2018/2.json
jammu-&-kashmir,Jammu & Kashmir,2018,3,2018-07-01,476825,data/aggregated/user/country/india/state/jammu-&-kashmir/2018/3.json
jammu-&-kashmir,Jammu & Kashmir,2018,4,2018-10-01,601895,data/aggregated/user/country/india/state/jammu-&-kashmir/2018/4.json
